2026-03-12 21:06:59.245 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCAD SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.245 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.245 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCAD SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.266 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939
2026-03-12 21:06:59.267 | INFO     | klaus.execution.executor:execute:19 - Executing: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939 [fx_bollinger]
2026-03-12 21:06:59.267 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: NZDUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.267 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.267 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: NZDUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.272 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939
2026-03-12 21:06:59.273 | INFO     | klaus.execution.executor:execute:19 - Executing: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939 [fx_zscore]
2026-03-12 21:06:59.273 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: NZDUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.273 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.273 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: NZDUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.283 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: EURUSD LONG strength=0.422 algo=fx_bollinger regime=MEAN_REVERTING
2026-03-12 21:06:59.290 | DEBUG    | stepsister.orchestrator.engine:get_algorithms:60 - No FX algorithms for GBPUSD in VOLATILE regime
2026-03-12 21:06:59.303 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: USDCHF SHORT strength=0.806 algo=fx_bollinger regime=MEAN_REVERTING
2026-03-12 21:06:59.303 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: USDCHF SHORT strength=0.562 algo=fx_zscore regime=MEAN_REVERTING
2026-03-12 21:06:59.311 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: AUDUSD LONG strength=0.600 algo=carry_trade regime=MEAN_REVERTING
2026-03-12 21:06:59.317 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: USDCAD SHORT strength=1.000 algo=fx_bollinger regime=MEAN_REVERTING
2026-03-12 21:06:59.317 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: USDCAD SHORT strength=1.000 algo=fx_zscore regime=MEAN_REVERTING
2026-03-12 21:06:59.326 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: NZDUSD LONG strength=0.888 algo=fx_bollinger regime=MEAN_REVERTING
2026-03-12 21:06:59.327 | INFO     | stepsister.orchestrator.engine:_process_instrument:203 - Step Sister Signal: NZDUSD LONG strength=0.858 algo=fx_zscore regime=MEAN_REVERTING
2026-03-12 21:06:59.360 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: EURUSD LONG vol=0.01 SL=1.14843 TP=1.15583
2026-03-12 21:06:59.360 | INFO     | klaus.execution.executor:execute:19 - Executing: EURUSD LONG vol=0.01 SL=1.14843 TP=1.15583 [fx_bollinger]
2026-03-12 21:06:59.361 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: EURUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.361 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.361 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: EURUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.367 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155
2026-03-12 21:06:59.367 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155 [fx_bollinger]
2026-03-12 21:06:59.367 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCHF SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.368 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.368 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCHF SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.374 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155
2026-03-12 21:06:59.374 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCHF SHORT vol=0.01 SL=0.78795 TP=0.78155 [fx_zscore]
2026-03-12 21:06:59.374 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCHF SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.375 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.375 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCHF SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.381 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: AUDUSD LONG vol=0.01 SL=0.7047 TP=0.71278
2026-03-12 21:06:59.381 | INFO     | klaus.execution.executor:execute:19 - Executing: AUDUSD LONG vol=0.01 SL=0.7047 TP=0.71278 [carry_trade]
2026-03-12 21:06:59.381 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: AUDUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.381 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.381 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: AUDUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.389 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004
2026-03-12 21:06:59.390 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004 [fx_bollinger]
2026-03-12 21:06:59.390 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCAD SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.391 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.391 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCAD SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.396 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004
2026-03-12 21:06:59.396 | INFO     | klaus.execution.executor:execute:19 - Executing: USDCAD SHORT vol=0.01 SL=1.36634 TP=1.36004 [fx_zscore]
2026-03-12 21:06:59.396 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: USDCAD SHORT 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.396 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.396 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: USDCAD SHORT 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.402 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939
